gestion_id,fecha,mes,gestor_id,region,tipo_cliente,producto,edad,ingreso,deuda,dias_mora,estado_cuenta,score_riesgo,franja_horaria,canal,intentos_previos,contactado,resultado_contacto,pago_realizado,monto_pagado,promesa_cumplida,motivo_no_pago,tiempo_gestion_min
2793,2024-09-01,9,G019,Coquimbo,jubilado,hipotecario,40,534803,66353391,7,vigente,667,noche,visita_terreno,4,1,contactado_acepta,0,0,0,sin_trabajo,5
2794,2024-07-14,7,G017,RM,dependiente,linea_credito,71,2227323,2690911,24,juridico,341,manana,carta_notarial,11,1,contactado_rechaza,1,1410688,0,,35
2795,2024-08-04,8,G014,Maule,dependiente,tarjeta_credito,64,2604320,5018434,323,vigente,659,noche,carta_notarial,4,1,contactado_rechaza,0,0,0,otro,19
2796,2024-08-29,8,G018,Tarapaca,dependiente,automotriz,43,1956009,16184671,687,juridico,544,manana,carta_notarial,6,0,no_contesta,0,0,0,deuda_mayor,8
2797,2024-01-17,1,G011,Tarapaca,microempresario,hipotecario,67,5591895,26799570,29,castigado,522,manana,email,4,1,contactado_acepta,0,0,0,no_reconoce,29
2798,2024-03-04,3,G009,Valparaiso,dependiente,linea_credito,23,1729905,2268600,71,juridico,813,noche,carta_notarial,12,1,contactado_acepta,0,0,0,otro,17
2799,2024-04-25,4,G010,OHiggins,jubilado,credito_consumo,50,734548,340150,16,vigente,792,noche,telefono,10,0,buzon_voz,0,0,0,otro,7
2800,2024-09-23,9,G021,Biobio,independiente,automotriz,33,2335933,12917726,3,vigente,606,tarde,visita_terreno,12,1,convenio_acordado,1,8894128,0,,25
2801,2024-01-15,1,G003,Araucania,independiente,automotriz,56,2774817,10412047,150,prejuridico,676,noche,email,10,1,promesa_pago,1,3138474,1,,4
2802,2024-05-31,5,G002,Biobio,dependiente,hipotecario,39,2248053,44834384,150,juridico,481,noche,whatsapp,5,1,contactado_acepta,0,0,0,negociacion,12
2803,2024-12-26,12,G021,Coquimbo,dependiente,automotriz,69,752302,9438198,202,prejuridico,745,tarde,email,12,0,buzon_voz,0,0,0,sin_trabajo,4
2804,2024-12-23,12,G010,Maule,independiente,hipotecario,36,372910,42339691,1,vigente,822,manana,whatsapp,10,0,buzon_voz,0,0,0,deuda_mayor,5
2805,2024-10-20,10,G003,Tarapaca,microempresario,tarjeta_credito,34,5774271,3309103,559,prejuridico,305,manana,visita_terreno,1,0,no_contesta,0,0,0,sin_trabajo,2
2806,2024-07-20,7,G004,Tarapaca,independiente,linea_credito,53,3625976,1649911,618,vigente,550,manana,email,2,0,buzon_voz,0,0,0,no_reconoce,4
2807,2024-02-19,2,G019,Tarapaca,independiente,automotriz,23,2626414,18184255,48,prejuridico,606,noche,whatsapp,11,0,no_contesta,0,0,0,deuda_mayor,6
2808,2024-04-12,4,G013,Coquimbo,independiente,hipotecario,39,3938323,82333349,590,vigente,307,manana,telefono,10,0,buzon_voz,0,0,0,sin_trabajo,6
2809,2024-07-01,7,G021,Antofagasta,microempresario,tarjeta_credito,30,3643451,4223128,13,castigado,325,noche,telefono,4,0,no_contesta,0,0,0,negociacion,4
2810,2024-09-13,9,G010,Coquimbo,microempresario,linea_credito,40,2655622,1822352,33,prejuridico,512,manana,whatsapp,5,1,contactado_acepta,0,0,0,otro,12
2811,2024-02-20,2,G005,RM,independiente,hipotecario,72,3795073,37722727,62,castigado,438,tarde,visita_terreno,11,0,no_contesta,0,0,0,negociacion,7
2812,2024-10-08,10,G022,RM,jubilado,credito_consumo,39,319400,4385957,73,vigente,649,manana,telefono,12,0,no_contesta,0,0,0,negociacion,5
2813,2024-11-01,11,G021,Araucania,jubilado,linea_credito,32,765991,107173,13,castigado,424,noche,visita_terreno,12,0,numero_equivocado,0,0,0,no_reconoce,3
2814,2024-01-12,1,G021,Valparaiso,jubilado,tarjeta_credito,50,254404,6515654,406,prejuridico,468,noche,email,8,0,no_contesta,0,0,0,sin_trabajo,4
2815,2024-02-01,2,G004,OHiggins,independiente,tarjeta_credito,32,2521718,6346571,102,prejuridico,405,manana,telefono,5,0,no_contesta,0,0,0,deuda_mayor,1
2816,2024-03-02,3,G012,Araucania,dependiente,linea_credito,45,2450548,2659061,2,vigente,479,manana,whatsapp,6,0,no_contesta,0,0,0,enfermedad,4
2817,2024-12-28,12,G001,Los_Lagos,dependiente,credito_consumo,72,982638,974632,124,juridico,645,manana,email,12,0,buzon_voz,0,0,0,enfermedad,6
2818,2024-03-13,3,G007,Valparaiso,jubilado,automotriz,29,530947,20936592,102,prejuridico,656,tarde,carta_notarial,1,0,no_contesta,0,0,0,sin_trabajo,4
2819,2024-12-30,12,G025,Maule,jubilado,linea_credito,29,460628,253505,271,vigente,467,noche,visita_terreno,5,1,promesa_pago,0,0,0,no_reconoce,8
2820,2024-03-24,3,G023,OHiggins,jubilado,automotriz,30,653940,10648821,542,vigente,728,manana,whatsapp,2,1,convenio_acordado,0,0,0,no_reconoce,10
2821,2024-07-22,7,G021,Araucania,dependiente,tarjeta_credito,44,1349292,4544755,75,prejuridico,581,noche,telefono,12,1,promesa_pago,1,1540612,1,,11
2822,2024-10-13,10,G017,Biobio,dependiente,automotriz,67,2345657,5335365,43,prejuridico,638,tarde,telefono,5,1,convenio_acordado,1,2452652,0,,15
2823,2024-10-04,10,G012,Valparaiso,microempresario,credito_consumo,30,2142492,6300895,40,castigado,345,manana,visita_terreno,7,1,contactado_rechaza,0,0,0,otro,33
2824,2024-10-16,10,G004,Biobio,jubilado,credito_consumo,44,471237,2397557,21,vigente,599,tarde,whatsapp,11,1,contactado_acepta,0,0,0,no_reconoce,21
2825,2024-04-17,4,G017,RM,jubilado,tarjeta_credito,33,709353,4752693,3,vigente,407,noche,telefono,7,1,convenio_acordado,1,4736946,0,,14
2826,2024-11-09,11,G003,RM,independiente,credito_consumo,59,626356,1468429,201,vigente,457,tarde,telefono,11,0,no_contesta,0,0,0,enfermedad,1
2827,2024-12-01,12,G005,Antofagasta,microempresario,linea_credito,45,1806750,2093043,129,prejuridico,660,manana,whatsapp,6,1,contactado_acepta,0,0,0,no_reconoce,30
2828,2024-12-08,12,G004,Antofagasta,dependiente,hipotecario,37,2059610,74286402,323,prejuridico,658,manana,telefono,5,1,convenio_acordado,0,0,0,,28
2829,2024-04-21,4,G013,Coquimbo,dependiente,linea_credito,54,1782142,2450353,54,castigado,409,manana,email,4,1,convenio_acordado,0,0,0,sin_trabajo,30
2830,2024-03-09,3,G006,Araucania,independiente,hipotecario,72,2581948,38405884,86,prejuridico,540,manana,visita_terreno,8,0,no_contesta,0,0,0,negociacion,7
2831,2024-10-11,10,G002,Araucania,microempresario,tarjeta_credito,55,3254034,1726027,30,castigado,518,noche,whatsapp,4,1,promesa_pago,0,0,0,negociacion,3
2832,2024-05-16,5,G014,RM,independiente,credito_consumo,29,1566333,3299726,340,castigado,764,noche,visita_terreno,6,0,no_contesta,0,0,0,deuda_mayor,3
2833,2024-03-19,3,G008,Antofagasta,dependiente,automotriz,68,647729,17643623,17,castigado,800,noche,email,7,1,promesa_pago,1,17415282,1,,4
2834,2024-07-27,7,G011,Valparaiso,independiente,credito_consumo,67,2904826,6963922,19,juridico,628,noche,telefono,4,1,contactado_acepta,1,5234489,0,,17
2835,2024-10-05,10,G016,Maule,jubilado,credito_consumo,47,279918,6104060,298,juridico,510,manana,visita_terreno,11,0,no_contesta,0,0,0,sin_trabajo,8
2836,2024-06-23,6,G004,Antofagasta,jubilado,automotriz,56,474224,24541077,22,castigado,790,manana,whatsapp,10,1,contactado_rechaza,1,11884232,0,,33
2837,2024-06-06,6,G014,RM,microempresario,hipotecario,60,3244105,73738788,11,juridico,712,noche,telefono,8,1,promesa_pago,0,0,0,negociacion,7
2838,2024-12-12,12,G018,Valparaiso,dependiente,hipotecario,40,837137,30195667,52,prejuridico,823,tarde,email,4,0,no_contesta,0,0,0,no_reconoce,7
2839,2024-10-22,10,G020,Coquimbo,dependiente,credito_consumo,46,1685344,6684444,160,juridico,745,noche,carta_notarial,9,0,no_contesta,0,0,0,,6
2840,2024-12-20,12,G006,Araucania,dependiente,tarjeta_credito,70,520699,4785376,16,castigado,494,tarde,visita_terreno,10,1,contactado_rechaza,0,0,0,,21
2841,2024-08-03,8,G010,Araucania,jubilado,credito_consumo,41,723329,3329101,631,vigente,411,tarde,telefono,7,0,no_contesta,0,0,0,negociacion,6
2842,2024-02-28,2,G018,Maule,dependiente,tarjeta_credito,56,1774001,7780690,66,juridico,512,tarde,carta_notarial,3,1,contactado_acepta,0,0,0,negociacion,4
2843,2024-09-26,9,G001,RM,independiente,hipotecario,35,3307323,44007023,49,prejuridico,737,manana,email,3,0,buzon_voz,0,0,0,deuda_mayor,8
2844,2024-12-18,12,G010,OHiggins,jubilado,credito_consumo,26,742614,1124072,10,juridico,708,tarde,telefono,4,0,numero_equivocado,0,0,0,sin_trabajo,7
2845,2024-07-12,7,G013,RM,jubilado,credito_consumo,37,886928,6774113,46,prejuridico,562,manana,visita_terreno,8,1,convenio_acordado,1,2392988,0,,9
2846,2024-05-30,5,G012,RM,dependiente,automotriz,23,2324838,13624484,222,vigente,465,tarde,carta_notarial,5,0,no_contesta,0,0,0,negociacion,5
2847,2024-11-07,11,G005,Los_Lagos,jubilado,credito_consumo,28,822690,3047321,104,prejuridico,322,manana,telefono,7,1,contactado_acepta,1,2168493,0,,14
2848,2024-10-06,10,G012,Maule,independiente,tarjeta_credito,67,3435925,1667183,72,castigado,489,noche,visita_terreno,5,1,contactado_rechaza,1,1084226,0,,28
2849,2024-11-18,11,G004,Valparaiso,microempresario,linea_credito,63,3897767,2133011,112,prejuridico,542,noche,email,2,0,buzon_voz,0,0,0,enfermedad,7
2850,2024-03-14,3,G007,Tarapaca,dependiente,credito_consumo,52,1138432,363932,214,castigado,779,manana,telefono,11,0,buzon_voz,0,0,0,,6
2851,2024-09-13,9,G005,Biobio,microempresario,tarjeta_credito,39,1331299,1740548,3,juridico,495,noche,email,5,0,no_contesta,0,0,0,,7
2852,2024-05-27,5,G009,Biobio,jubilado,hipotecario,70,853234,17236898,155,vigente,369,noche,carta_notarial,8,1,contactado_rechaza,1,2287796,0,,9
2853,2024-11-08,11,G007,Biobio,independiente,credito_consumo,34,3299675,1493458,125,vigente,349,manana,carta_notarial,6,0,buzon_voz,0,0,0,no_reconoce,8
2854,2024-01-24,1,G011,Tarapaca,independiente,hipotecario,51,2785977,56251091,150,prejuridico,805,tarde,email,4,1,contactado_rechaza,0,0,0,sin_trabajo,21
2855,2024-03-06,3,G019,Los_Lagos,dependiente,automotriz,31,1498940,17506166,133,juridico,658,tarde,whatsapp,4,1,contactado_acepta,1,12179007,0,,19
2856,2024-11-01,11,G008,OHiggins,microempresario,automotriz,53,2943683,17577212,293,prejuridico,423,tarde,whatsapp,7,0,no_contesta,0,0,0,negociacion,8
2857,2024-01-30,1,G002,Los_Lagos,microempresario,tarjeta_credito,40,4920954,6030976,338,juridico,729,tarde,telefono,10,0,buzon_voz,0,0,0,deuda_mayor,4
2858,2024-01-30,1,G003,Biobio,independiente,tarjeta_credito,32,1095452,154948,102,castigado,730,manana,email,7,0,no_contesta,0,0,0,enfermedad,4
2859,2024-06-07,6,G015,Maule,microempresario,tarjeta_credito,30,4496578,4357727,12,prejuridico,603,noche,whatsapp,9,1,contactado_rechaza,1,1802128,0,,28
2860,2024-08-24,8,G019,Tarapaca,microempresario,automotriz,22,4607357,16746145,13,vigente,433,tarde,carta_notarial,2,1,contactado_rechaza,0,0,0,otro,8
2861,2024-05-11,5,G010,Tarapaca,jubilado,linea_credito,42,677629,466857,181,prejuridico,777,manana,whatsapp,12,1,contactado_rechaza,0,0,0,enfermedad,13
2862,2024-02-03,2,G022,Maule,independiente,automotriz,35,856877,12101466,281,vigente,683,noche,visita_terreno,12,1,contactado_rechaza,0,0,0,negociacion,27
2863,2024-10-26,10,G020,Biobio,jubilado,automotriz,39,662925,24566738,292,juridico,711,noche,email,9,1,convenio_acordado,1,3483937,0,,29
2864,2024-01-27,1,G021,RM,microempresario,hipotecario,72,1426165,40318816,12,castigado,712,manana,visita_terreno,2,0,no_contesta,0,0,0,deuda_mayor,8
2865,2024-10-09,10,G007,Maule,microempresario,automotriz,71,2751521,19662970,5,vigente,484,noche,whatsapp,8,1,contactado_rechaza,0,0,0,deuda_mayor,23
2866,2024-03-21,3,G007,OHiggins,independiente,automotriz,54,1046329,6214276,24,prejuridico,579,manana,visita_terreno,7,1,convenio_acordado,0,0,0,no_reconoce,17
2867,2024-06-12,6,G016,Araucania,jubilado,hipotecario,33,720993,32278529,2,juridico,573,manana,carta_notarial,8,1,promesa_pago,0,0,0,deuda_mayor,18
2868,2024-06-19,6,G003,Coquimbo,microempresario,tarjeta_credito,31,4874326,3425941,228,juridico,687,tarde,visita_terreno,2,0,no_contesta,0,0,0,sin_trabajo,7
2869,2024-07-01,7,G015,Araucania,independiente,linea_credito,57,677900,349385,10,prejuridico,570,noche,visita_terreno,5,0,buzon_voz,0,0,0,deuda_mayor,4
2870,2024-12-04,12,G017,Coquimbo,dependiente,credito_consumo,50,1702746,205937,19,vigente,360,manana,email,6,0,no_contesta,0,0,0,deuda_mayor,2
2871,2024-09-16,9,G017,Tarapaca,jubilado,hipotecario,41,490511,21577800,18,castigado,545,noche,email,6,0,no_contesta,0,0,0,no_reconoce,4
2872,2024-09-12,9,G013,OHiggins,dependiente,tarjeta_credito,22,2334419,6018598,317,prejuridico,516,noche,visita_terreno,12,0,buzon_voz,0,0,0,sin_trabajo,3
2873,2024-12-22,12,G004,Valparaiso,jubilado,tarjeta_credito,69,750296,1391808,1,prejuridico,815,noche,visita_terreno,9,0,buzon_voz,0,0,0,deuda_mayor,4
2874,2024-07-31,7,G012,Tarapaca,dependiente,tarjeta_credito,39,1070128,5159174,107,prejuridico,687,noche,telefono,8,0,numero_equivocado,0,0,0,no_reconoce,7
2875,2024-01-12,1,G007,Los_Lagos,jubilado,linea_credito,41,190116,2416629,111,juridico,330,noche,email,3,0,numero_equivocado,0,0,0,,5
2876,2024-02-29,2,G021,RM,independiente,tarjeta_credito,71,1059455,4862319,25,prejuridico,677,manana,whatsapp,1,1,promesa_pago,1,2883470,1,,19
2877,2024-06-28,6,G006,Biobio,dependiente,tarjeta_credito,63,2620410,4284954,17,castigado,763,tarde,visita_terreno,4,1,contactado_acepta,1,1304586,0,,7
2878,2024-04-01,4,G002,Araucania,independiente,credito_consumo,22,3625056,886555,80,castigado,564,noche,whatsapp,8,0,no_contesta,0,0,0,sin_trabajo,8
2879,2024-11-21,11,G006,Tarapaca,independiente,credito_consumo,39,1948373,5688670,82,juridico,747,manana,visita_terreno,5,0,no_contesta,0,0,0,,7
2880,2024-03-26,3,G025,Coquimbo,jubilado,tarjeta_credito,23,292927,2921803,168,vigente,741,tarde,whatsapp,5,0,numero_equivocado,0,0,0,deuda_mayor,7
2881,2024-08-27,8,G018,Maule,independiente,tarjeta_credito,47,2039010,338405,154,prejuridico,845,tarde,carta_notarial,8,1,contactado_rechaza,0,0,0,enfermedad,14
2882,2024-03-15,3,G012,Tarapaca,jubilado,tarjeta_credito,27,376632,5869896,91,castigado,507,tarde,email,11,0,buzon_voz,0,0,0,enfermedad,4
2883,2024-07-28,7,G018,Tarapaca,microempresario,credito_consumo,38,5430201,4064702,218,juridico,353,manana,email,9,1,contactado_rechaza,0,0,0,deuda_mayor,28
2884,2024-02-21,2,G001,OHiggins,dependiente,hipotecario,49,864480,75374647,601,juridico,774,manana,email,3,1,contactado_acepta,1,66767765,0,,14
2885,2024-01-16,1,G023,Araucania,microempresario,tarjeta_credito,26,4692209,3934147,265,juridico,811,manana,whatsapp,6,1,convenio_acordado,0,0,0,,23
2886,2024-02-11,2,G015,Valparaiso,dependiente,automotriz,57,659719,24962212,210,vigente,545,tarde,carta_notarial,1,0,numero_equivocado,0,0,0,negociacion,4
2887,2024-09-18,9,G008,Biobio,dependiente,automotriz,59,1795284,21160185,179,vigente,647,noche,telefono,5,0,numero_equivocado,0,0,0,,5
2888,2024-06-19,6,G001,Valparaiso,microempresario,automotriz,36,3066346,15397433,50,vigente,450,noche,whatsapp,3,0,no_contesta,0,0,0,otro,6
2889,2024-06-02,6,G023,Coquimbo,independiente,credito_consumo,23,552254,6719057,94,prejuridico,616,manana,whatsapp,1,1,promesa_pago,1,3408697,1,,9
2890,2024-06-21,6,G020,Coquimbo,microempresario,credito_consumo,64,5356222,304006,85,vigente,747,tarde,visita_terreno,10,0,no_contesta,0,0,0,sin_trabajo,2
2891,2024-05-19,5,G020,Maule,jubilado,hipotecario,25,192607,48277973,59,prejuridico,531,tarde,whatsapp,2,1,promesa_pago,1,42196684,1,,21
2892,2024-06-01,6,G002,RM,microempresario,tarjeta_credito,64,677562,4686727,348,vigente,747,manana,email,5,0,buzon_voz,0,0,0,negociacion,1
2893,2024-05-25,5,G015,Tarapaca,microempresario,linea_credito,27,3727710,2124807,54,prejuridico,434,tarde,visita_terreno,11,1,promesa_pago,0,0,0,otro,30
2894,2024-09-08,9,G020,Maule,independiente,credito_consumo,30,2965260,7513272,299,vigente,693,tarde,whatsapp,10,0,no_contesta,0,0,0,negociacion,5
2895,2024-12-15,12,G009,OHiggins,jubilado,linea_credito,55,346051,809510,209,juridico,526,manana,telefono,12,1,contactado_acepta,0,0,0,deuda_mayor,25
2896,2024-03-26,3,G003,RM,independiente,credito_consumo,33,2580852,7772621,340,vigente,788,noche,visita_terreno,3,0,buzon_voz,0,0,0,,1
2897,2024-01-26,1,G018,RM,dependiente,hipotecario,70,846503,54145948,210,juridico,675,manana,whatsapp,12,1,contactado_acepta,1,42213960,0,,3
2898,2024-08-26,8,G015,Araucania,jubilado,tarjeta_credito,28,678244,4492667,23,juridico,435,noche,telefono,1,0,no_contesta,0,0,0,deuda_mayor,3
2899,2024-04-25,4,G023,Valparaiso,dependiente,credito_consumo,31,2564397,2729500,133,prejuridico,504,manana,visita_terreno,5,1,promesa_pago,0,0,0,sin_trabajo,19
2900,2024-04-29,4,G011,OHiggins,dependiente,automotriz,69,831988,7589387,104,vigente,804,noche,email,8,0,buzon_voz,0,0,0,,7
2901,2024-09-21,9,G001,Antofagasta,independiente,automotriz,44,326786,16560618,201,prejuridico,349,noche,visita_terreno,8,1,convenio_acordado,1,5265190,0,,10
2902,2024-05-29,5,G007,Maule,microempresario,hipotecario,53,5092634,14640862,686,vigente,592,manana,carta_notarial,12,0,buzon_voz,0,0,0,enfermedad,7
2903,2024-11-03,11,G013,Antofagasta,microempresario,credito_consumo,65,1781943,5337231,61,castigado,810,noche,visita_terreno,10,1,contactado_rechaza,1,4078859,0,,25
2904,2024-12-14,12,G021,OHiggins,microempresario,tarjeta_credito,27,3002284,4686666,2,prejuridico,534,manana,whatsapp,10,1,promesa_pago,0,0,0,sin_trabajo,28
2905,2024-01-19,1,G011,Maule,independiente,linea_credito,69,3437728,2363759,728,vigente,302,noche,email,10,0,buzon_voz,0,0,0,sin_trabajo,6
2906,2024-10-01,10,G006,Biobio,microempresario,automotriz,37,4793796,4818346,118,prejuridico,359,tarde,visita_terreno,10,0,buzon_voz,0,0,0,no_reconoce,2
2907,2024-02-03,2,G009,OHiggins,microempresario,credito_consumo,24,1974188,5687518,670,vigente,312,tarde,whatsapp,7,1,contactado_rechaza,0,0,0,no_reconoce,25
2908,2024-12-02,12,G011,RM,microempresario,hipotecario,25,3519329,11815605,465,castigado,364,manana,email,7,1,contactado_acepta,0,0,0,enfermedad,34
2909,2024-07-06,7,G005,Araucania,jubilado,credito_consumo,53,188401,3022827,46,prejuridico,644,tarde,carta_notarial,12,1,contactado_rechaza,1,1314683,0,,12
2910,2024-02-22,2,G021,RM,independiente,automotriz,60,1607979,8949111,11,vigente,492,noche,visita_terreno,10,1,convenio_acordado,1,7109409,0,,7
2911,2024-05-04,5,G022,Los_Lagos,dependiente,tarjeta_credito,29,2686674,6136584,35,castigado,736,manana,email,12,1,convenio_acordado,1,5791406,0,,33
2912,2024-05-28,5,G002,Valparaiso,independiente,linea_credito,22,957694,1733538,136,castigado,844,tarde,whatsapp,2,1,contactado_rechaza,0,0,0,,16
2913,2024-12-10,12,G025,Antofagasta,dependiente,hipotecario,47,544652,71262632,51,vigente,761,tarde,telefono,2,0,buzon_voz,0,0,0,negociacion,2
2914,2024-11-30,11,G005,Coquimbo,jubilado,hipotecario,49,478112,47481127,171,castigado,823,manana,telefono,1,1,contactado_rechaza,1,20375592,0,,6
2915,2024-06-20,6,G024,Coquimbo,dependiente,tarjeta_credito,27,925728,5937186,432,prejuridico,318,tarde,whatsapp,8,1,convenio_acordado,1,5865936,0,,17
2916,2024-07-25,7,G008,Los_Lagos,dependiente,credito_consumo,31,2229924,923341,134,juridico,423,manana,email,5,1,promesa_pago,1,209651,1,,5
2917,2024-03-17,3,G003,OHiggins,independiente,credito_consumo,54,2854034,5725552,160,prejuridico,416,tarde,email,6,0,no_contesta,0,0,0,otro,8
2918,2024-05-19,5,G024,Tarapaca,dependiente,hipotecario,23,2348620,53119228,53,juridico,770,noche,telefono,9,0,no_contesta,0,0,0,negociacion,7
2919,2024-08-14,8,G009,Los_Lagos,microempresario,tarjeta_credito,63,4635310,7181792,42,vigente,473,manana,telefono,12,0,no_contesta,0,0,0,otro,1
2920,2024-01-20,1,G010,Maule,jubilado,hipotecario,63,714826,84237435,115,castigado,544,noche,carta_notarial,3,0,buzon_voz,0,0,0,deuda_mayor,1
2921,2024-09-27,9,G009,Biobio,jubilado,linea_credito,51,599851,1261002,559,vigente,399,manana,visita_terreno,10,1,promesa_pago,1,476850,1,,23
2922,2024-11-02,11,G017,Antofagasta,jubilado,hipotecario,62,292164,80495144,168,juridico,449,manana,carta_notarial,12,0,no_contesta,0,0,0,deuda_mayor,8
2923,2024-03-01,3,G022,RM,jubilado,automotriz,48,666630,14894339,108,vigente,607,tarde,visita_terreno,6,0,buzon_voz,0,0,0,enfermedad,7
2924,2024-01-20,1,G017,Biobio,independiente,hipotecario,29,3970763,81734765,13,juridico,668,noche,email,1,0,numero_equivocado,0,0,0,otro,3
2925,2024-02-21,2,G009,Biobio,microempresario,hipotecario,64,828828,68230182,107,juridico,514,tarde,carta_notarial,6,1,contactado_acepta,0,0,0,negociacion,7
2926,2024-10-12,10,G021,Valparaiso,microempresario,automotriz,41,2203222,14926946,295,castigado,348,tarde,whatsapp,4,0,numero_equivocado,0,0,0,enfermedad,1
2927,2024-12-05,12,G003,Coquimbo,dependiente,credito_consumo,50,498046,3607531,19,vigente,441,noche,telefono,1,1,convenio_acordado,1,2742524,0,,7
2928,2024-04-03,4,G020,RM,microempresario,credito_consumo,33,3793692,2667564,46,vigente,343,noche,carta_notarial,4,0,no_contesta,0,0,0,,5
2929,2024-11-14,11,G003,Los_Lagos,independiente,linea_credito,43,901506,660201,77,castigado,719,noche,email,5,0,no_contesta,0,0,0,deuda_mayor,4
2930,2024-10-21,10,G015,Maule,dependiente,linea_credito,70,2439860,2591718,4,juridico,343,noche,telefono,12,1,convenio_acordado,1,1003681,0,,16
